8101.480378	216881323731423296.000000
8105.430604	215715556623613344.000000
8109.289825	216679223952259008.000000
8113.300055	217038923635277440.000000
8117.270281	216987363378722304.000000
8121.370516	216472984248642080.000000
8125.470750	215625494756742464.000000
8129.369974	216646332799724992.000000
8133.510210	215356149677183648.000000
8137.450436	214779272890786048.000000
8141.560671	215959475433599008.000000
8145.750910	216862443393839168.000000
8149.750139	217519892751407648.000000
8153.830372	216446828936822592.000000
8157.830601	216141115707387744.000000
8161.811829	214960076807729696.000000
8165.920064	213643880236062688.000000
8169.850289	213119759772734880.000000
8173.970524	214845057560966112.000000
8177.970753	215197082306736800.000000
8182.020985	214654105564971424.000000
8186.060216	213142085154072736.000000
8190.060445	213610350756919936.000000
8194.060674	215189574773426880.000000
8198.070903	215136636035159488.000000
8202.010128	214997802319679200.000000
8206.120363	214065513608264832.000000
8210.150594	216883835506827328.000000
8214.100820	216107429320403200.000000
8218.071047	216150720302135040.000000
8222.050274	216580931628358944.000000
8226.090506	219113393381104096.000000
8230.130737	218365691805546592.000000
8234.030960	217842590362556064.000000
8238.041189	216154429549179168.000000
8242.080420	215878755515586752.000000
8245.980643	214959063378169664.000000
8250.020875	214148610496008896.000000
8254.061105	216145593652765568.000000
8258.070335	215883081904283616.000000
8262.181570	217176425019577824.000000
8266.150797	219857830078633888.000000
8270.351037	219865496898463968.000000
8274.411269	218069129257611808.000000
8278.410498	215898445251799840.000000
8282.550735	214898968347343424.000000
8286.500961	214777727988251520.000000
8290.720202	213434524249605504.000000
8294.780435	212291996255834848.000000
8298.690658	212711813149054272.000000
8302.830895	213098603190679904.000000
8306.741118	210233222979581504.000000
8310.891356	211076787342885120.000000
8315.110597	212466563914428544.000000
8319.050823	212799394246025056.000000
8323.121056	213668215082870336.000000
8326.991277	213099708199810048.000000
8331.101512	214223906677985504.000000
8335.110741	212364370653073632.000000
8338.970962	211958668819799552.000000
8342.901187	212738489799212768.000000
8346.881414	212468699668983008.000000
8350.921646	212566683627055648.000000
8355.000879	213658142542948448.000000
8359.041110	212076645330458400.000000
8363.151345	213398868788530752.000000
8367.160574	213264987766568576.000000
8371.080799	214139317344784576.000000
8375.071027	213913250438826656.000000
8379.111258	214482991493209952.000000
8383.073484	213890601039225344.000000
8387.051712	213437650514786432.000000
8391.060941	214197189810629152.000000
8394.992166	214347335013784864.000000
8399.111402	213794480462402912.000000
8403.201636	213838362438104544.000000
8407.160862	215503011644457824.000000
8411.161091	215997305251109472.000000
8415.101316	216725532588368320.000000
8419.191550	216151923267367168.000000
8423.361789	218281747721649152.000000
8427.291014	218522163924598336.000000
8431.300243	218441756058052064.000000
8435.191465	217362863722045216.000000
8439.331702	216982308835781312.000000
8443.600946	217411288772843776.000000
8447.431166	217158746935848064.000000
8451.471396	215407597379146784.000000
8455.371620	215903370787071296.000000
8459.521857	215076335397083552.000000
8463.671094	213785708711433728.000000
8467.501313	214006703849373088.000000
8471.611548	215802716441873568.000000
8475.601777	218355713793635872.000000
8479.592005	218395334132124192.000000
8483.602234	217175115519937056.000000
8487.461455	217299933730740544.000000
8491.641694	217570793749989760.000000
8495.441912	217554214799607104.000000
8499.411139	216397199751352160.000000
8503.451370	217050189406764448.000000
8507.411596	216185343719971296.000000
8511.531832	216235055311381056.000000
8515.382052	216578347269010112.000000
8519.342278	217564613889845280.000000
8523.521518	217925198081719488.000000
8527.521747	216343024355098208.000000
8531.621981	216031202420705600.000000
8535.722216	215412545453063744.000000
8539.541434	216995333377773216.000000
8543.621667	218440164933724064.000000
8547.481888	218908637061574176.000000
8551.562121	218648384774302144.000000
8555.711359	218531469383987136.000000
8559.701587	217957965465240288.000000
8563.831823	218131579684322624.000000
8567.761048	217596718695493984.000000
8571.842281	217368610152673408.000000
8575.811509	217072592175958368.000000
8579.681730	218503028318502560.000000
8583.751963	215532170137258304.000000
8587.782193	215041889267047008.000000
8592.021436	215271503884301568.000000
8595.981662	216133642172464704.000000
8600.121899	214834946876610080.000000
8604.112127	214252679284689664.000000
8608.182360	214056209757459392.000000
8612.261593	214638275391196288.000000
8616.201818	214728279961186144.000000
8620.242050	214681933303501152.000000
8624.052268	214585940867038592.000000
8628.152502	214266051644708320.000000
8632.221735	215334726327816672.000000
8636.231964	215140419775177984.000000
8640.432205	215118950029323744.000000
8644.332428	215222728996338464.000000
