1864.017616	216317560129382944.000000
2037.358531	214628215277337280.000000
2041.227752	214986989580503648.000000
2045.377989	215724293408405536.000000
2049.198207	215794989145113184.000000
2053.318443	215767236977732032.000000
2057.467680	216978886074479424.000000
2061.367904	217978053014580640.000000
2065.508141	219510623203239040.000000
2069.548371	220024032607048384.000000
2073.658607	218799187189388416.000000
2077.707838	218469121267001984.000000
2081.568059	217825441402325536.000000
2085.688294	216808334784074688.000000
2089.688523	216301830716346784.000000
2093.908765	216278053831202112.000000
2097.877992	216653006471796384.000000
2101.848219	215355936733538752.000000
2105.858449	214612469986635840.000000
2109.868678	214124331203743296.000000
2113.927910	214739518867632832.000000
2117.838133	215973224104425184.000000
2121.778359	216712006335398752.000000
2125.778588	214850499694085920.000000
2129.918825	216775785001897376.000000
2133.958055	216389804381866464.000000
2137.998287	217684387656648896.000000
2142.058519	220568540931468640.000000
2146.028746	221135471162660160.000000
2149.958971	219712744908023136.000000
2154.048204	219380748676800640.000000
2157.938427	219046079077567520.000000
2161.948657	218054317744687104.000000
2165.918883	218635557078746592.000000
2169.928113	218960828764968288.000000
2174.078350	218675649954766176.000000
2177.898569	218572143541246560.000000
2182.018805	218551846349274720.000000
2185.889026	218447855863584160.000000
2189.818251	217386905455803776.000000
2193.967488	217164665658240448.000000
2197.928714	217900921945881888.000000
2202.048950	219180682907345920.000000
2206.269191	218981915018878176.000000
2210.308423	218180753470370048.000000
2214.458660	216977747146765600.000000
2218.348882	217211889795691008.000000
2222.539122	215981651591352672.000000
2226.688359	215458540127982848.000000
2230.488577	215659414247480192.000000
2234.668816	218103214444185760.000000
2238.619042	216934103447289312.000000
2242.818282	216771810114639392.000000
2246.918517	216121537099311264.000000
2250.868742	216780233700312992.000000
2255.008979	216776419473856000.000000
2258.949204	215812880209964096.000000
2262.919432	215994885809424128.000000
2266.998665	215886839361527456.000000
2270.898888	215834458269801504.000000
2274.899117	214681669063851008.000000
2278.799340	214185266515395808.000000
2282.748566	215610249046473408.000000
2286.788797	215866867541715392.000000
2290.789026	216999139605038368.000000
2294.979265	217015823029438432.000000
2298.879488	217245427466290784.000000
2302.948721	217149300245824768.000000
2306.978952	216881624631053280.000000
2310.929178	216979917848230784.000000
2314.919406	216878810301828448.000000
2318.979638	220882680575556896.000000
2323.088873	221610496106453728.000000
2327.019098	222121214946290304.000000
2331.069330	221911242045045504.000000
2334.999555	222994034348654112.000000
2338.969781	222995948366668896.000000
2342.999012	222591200877838912.000000
2346.989240	222543595578883680.000000
2351.189480	220765210476991808.000000
2355.289715	220723147335071072.000000
2359.098933	222161438634558816.000000
2363.189167	223842692488185856.000000
2367.129392	224201055454208192.000000
2371.279630	222084413047094048.000000
2375.389864	222661000965280864.000000
2379.250085	221854197419833792.000000
2383.189311	221287839987199488.000000
2387.229542	219819972969043264.000000
2391.409781	219006467794542400.000000
2395.459013	220215564648825760.000000
2399.219227	220361178278807744.000000
2403.219456	220244903597740640.000000
2407.159682	219687280353135456.000000
2411.269917	219783977580350304.000000
2415.419154	220020370233670016.000000
2419.249373	219889706039600640.000000
2423.359608	219296181696714016.000000
2427.329835	218928379406304864.000000
2431.259060	218968979692560096.000000
2435.399297	220981330743832928.000000
2439.239517	221705991790433728.000000
2443.289748	221344537761160704.000000
2447.179971	221686370357238656.000000
2451.149198	221765179835838688.000000
2455.229431	221099297579438336.000000
2459.089652	223105324662137792.000000
2463.239889	222291428235072128.000000
2467.250119	220331060603432928.000000
2471.079338	220320969685836480.000000
2475.159571	220228210195620288.000000
2479.059794	220294294323102816.000000
2483.260035	221057813353872640.000000
2487.360269	222461368968388896.000000
2491.259492	222431445844076992.000000
2495.299723	221566220315037568.000000
2499.249949	220588123935831936.000000
2503.410187	222185524327010528.000000
2507.420416	225775314096497824.000000
2511.399644	226854553297586304.000000
2515.489878	226233693356586816.000000
2519.480106	224482176863836768.000000
2523.630343	223494287929797664.000000
2527.739579	224424261961939488.000000
2531.779809	224835483743140512.000000
2535.890045	223344002733391712.000000
2540.110286	220855937823996384.000000
2544.299526	221188237431532640.000000
