15844.337245	219483052503363712.000000
15848.267469	219667600607185824.000000
15852.467710	218014870839694976.000000
15856.517941	217992035813931232.000000
15860.327159	218071143649932352.000000
15864.417393	217507778895238304.000000
15868.267613	217550258088269056.000000
15872.307844	218196790403048864.000000
15876.418079	217804443707244064.000000
15880.317302	217187288535405984.000000
15884.427537	217625853156356192.000000
15888.437767	218188924552319648.000000
15892.507999	217758447628631488.000000
15896.697239	218319587709825312.000000
15900.687468	218672962959835200.000000
15904.707697	217772762960533888.000000
15908.717927	218021653951792256.000000
15912.838162	218164015809788224.000000
15916.767387	217842056303252864.000000
15920.877622	217722409454137600.000000
15924.847849	217005396500585824.000000
15928.958084	216722274912502784.000000
15933.117322	217560511300023424.000000
15937.117551	218184091828812160.000000
15941.247787	218252670841529344.000000
15945.197013	218642020717338784.000000
15949.278246	217843156212556160.000000
15953.498488	219405767708795424.000000
15957.437713	219989658406443392.000000
15961.577950	219719599459194432.000000
15965.548177	220109785051571776.000000
15969.628411	219344402224932864.000000
15973.637640	218774324201465408.000000
15977.567865	217829856563306592.000000
15981.718102	217483878641926816.000000
15985.658328	217489365724337472.000000
15989.518548	215990181831374528.000000
15993.567780	215996896537601664.000000
15997.528007	215681793010305024.000000
16001.508234	216908613058375360.000000
16005.548465	215122579416388928.000000
16009.477690	215873960280807616.000000
16013.557923	216200016284745504.000000
16017.458147	217321203975566112.000000
16021.497377	217271324936819808.000000
16025.688617	216594762943668352.000000
16029.647843	217033119483916992.000000
16033.768079	216683243485954304.000000
16037.698304	216838354150557856.000000
16041.918545	217572235012014688.000000
16045.998779	218035879196688224.000000
16050.008008	217806916963947904.000000
16054.048239	218321334639587616.000000
16058.107471	217194049293525312.000000
16062.298711	217261726785706656.000000
16066.347943	215771741902465952.000000
16070.449177	215912241964709280.000000
16074.628416	215627274769555360.000000
16078.689649	215565860052056832.000000
16082.838886	215606592940551264.000000
16086.698107	215116011709496736.000000
16090.778340	214943375545600512.000000
16094.638561	215825343714292416.000000
16098.728795	215833068474918368.000000
16102.868032	215298426980455552.000000
16106.668249	215076509466909120.000000
16110.758483	214697001488003872.000000
16114.758711	214926475243250944.000000
16118.758940	217080521562216160.000000
16122.828173	216779545423034848.000000
16126.728396	217087223735820000.000000
16130.808630	216173733071963552.000000
16134.798858	217255739779818304.000000
16138.678080	218551014533060800.000000
16142.718311	218654016756049248.000000
16146.618534	218571159364516096.000000
16150.788772	218283483052859936.000000
16154.939010	217796421886329408.000000
16158.788230	217010388855228672.000000
16162.968469	216017742807518272.000000
16166.898694	216376016287313088.000000
16171.018929	216301093638520064.000000
16175.159166	215775204004894336.000000
16179.017387	215578682337135360.000000
16183.108621	216114751482284576.000000
16187.008844	215352975643414304.000000
16191.119079	214229897372877152.000000
16195.258316	215809501580465696.000000
16199.098536	216962073266011552.000000
16203.278775	216069558124585056.000000
16207.209000	214551792222657056.000000
16211.109222	213014177828178848.000000
16215.148454	213479792290520928.000000
16219.177684	213524901043230144.000000
16223.168912	213239465736707808.000000
16227.099137	213549663081619936.000000
16231.039362	213374498099364448.000000
16235.008589	214105137912290144.000000
16238.878811	213374891854298976.000000
16242.919042	213664327435653088.000000
16246.819265	214281253144452224.000000
16250.738489	215099017045033984.000000
16254.798721	214179025393464480.000000
16258.678943	214456570577238016.000000
16262.669171	214503536206513504.000000
16266.679401	214243921071058784.000000
16270.678629	213804327109264000.000000
16274.788865	214156896320824224.000000
16278.761092	215658593276891360.000000
16282.879328	215696924861733760.000000
16286.919559	216731757073595712.000000
16290.998792	216913228787876160.000000
16295.039023	215458240888981856.000000
16299.109256	216229706998497632.000000
16303.089483	215574396998631360.000000
16307.048710	214433164403397792.000000
16311.138944	215853500810987296.000000
16315.179175	216115796752320992.000000
16319.179404	214950119491720160.000000
16323.189633	213294012675723936.000000
16327.229864	212536140237332224.000000
16331.309098	213484904307242272.000000
16335.209321	213339296593955744.000000
16339.288554	214138284427435936.000000
16343.418790	214880041415050816.000000
16347.299012	214767750335492096.000000
16351.448249	215041800794267584.000000
16355.449478	214709356008247680.000000
16359.459708	213931180555234112.000000
16363.638947	213840272228408704.000000
16367.579172	214418767005652448.000000
16371.639404	214094789352559072.000000
16375.629632	215200449328132064.000000
16379.489853	216867974712473760.000000
