16930.321359	213745643103718112.000000
16934.251584	215178020263828320.000000
16938.230812	215750678933185088.000000
16942.241041	215259872882107584.000000
16946.171266	216441037154716672.000000
16950.281501	216417625662368064.000000
16954.381735	216017729601034560.000000
16958.330961	214674362911966464.000000
16962.441196	214516727438458944.000000
16966.341419	213945020265482816.000000
16970.461655	213742427735423776.000000
16974.521887	213437497480087360.000000
16978.401109	214468458711791552.000000
16982.461341	215391684663342880.000000
16986.371565	215291633895527040.000000
16990.491801	214763026890492160.000000
16994.671040	213678593499963968.000000
16998.591264	214092283610412320.000000
17002.681498	214004250109806880.000000
17006.651725	213805837887964096.000000
17010.591950	213559940208651936.000000
17014.631181	214356061432612320.000000
17018.601408	213228600328371584.000000
17022.721644	214091516111183008.000000
17026.721873	213723817073278272.000000
17030.681099	213360297642135936.000000
17034.671328	213882482770531904.000000
17038.621553	213921647646751424.000000
17042.661785	213813620491456544.000000
17046.722017	213246005027380480.000000
17050.761248	212591194345564896.000000
17054.801479	212845922030708736.000000
17058.951716	212749563187811456.000000
17062.991948	212051606226902304.000000
17066.902171	212845040542532480.000000
17070.991405	213166479303496320.000000
17074.901628	211536502602639616.000000
17078.931859	212230792221470848.000000
17083.062095	213046230456381952.000000
17086.991320	212907131287701184.000000
17091.081554	211694093943950912.000000
17095.011779	213110800049196480.000000
17099.212019	214601083458708864.000000
17103.202247	214181288268796512.000000
17107.071469	213321195310989248.000000
17111.111700	213932413949701312.000000
17115.011923	213557474494185312.000000
17119.012152	214038696170966528.000000
17123.202391	212789574450630080.000000
17127.101614	214408873418752864.000000
17131.171847	213492339375243264.000000
17135.102072	214649696525371808.000000
17139.222308	213736596368818464.000000
17143.301541	213970389163106880.000000
17147.291769	213243755819811872.000000
17151.422005	213176940953708544.000000
17155.382232	212846482982626912.000000
17159.502468	213322864939637824.000000
17163.621703	213065285816359040.000000
17167.521926	212647474445490144.000000
17171.612160	212381725466463456.000000
17175.601388	212576994410810336.000000
17179.521613	212636934312243008.000000
17183.711852	212687513006905696.000000
17187.602075	212444881690366496.000000
17191.732311	211811316309308928.000000
17195.742540	212386487180672512.000000
17199.671765	211265922179719424.000000
17203.641992	211462129449182016.000000
17207.542215	211465867756705888.000000
17211.622448	212185331123231360.000000
17215.802688	212346518239004032.000000
17219.691910	212996894521987168.000000
17223.782144	212478051574213024.000000
17227.773372	211353424635571232.000000
17231.922610	212594371935777600.000000
17235.981842	211974230609600512.000000
17239.972070	211756532887556832.000000
17243.962298	213415304065279872.000000
17247.912524	213732672281767104.000000
17252.112764	214500278783389216.000000
17256.222000	213507967863476160.000000
17260.342235	213677586020019424.000000
17264.342464	214654782407861920.000000
17268.452699	213762951893115616.000000
17272.591936	212470006772707264.000000
17276.432156	213670948316668320.000000
17280.582393	213417587876341824.000000
17284.442614	212629715180030080.000000
17288.612852	212714317407032576.000000
17292.712087	212145717945028416.000000
17296.612310	211913492160817728.000000
17300.761547	211155730890822816.000000
17304.792778	211516032254361728.000000
17308.912013	211918229061526592.000000
17313.022248	211731214634657344.000000
17316.892470	212454846245151840.000000
17321.002705	212794622890762144.000000
17325.002934	214113419635980192.000000
17328.902157	215183575936809280.000000
17333.092396	214375394709022304.000000
17336.922616	214059003599713376.000000
17341.032850	215432220514543872.000000
17345.133085	214416682235322080.000000
17349.012307	215333264490076384.000000
17353.072539	216168773458220032.000000
17356.922760	214813977084524672.000000
17360.922988	215623210465597056.000000
17365.113228	216152379939600352.000000
17369.062454	215790574587134176.000000
17373.052682	214945651696181184.000000
17376.952905	215400411126340608.000000
17381.023138	215456497917341472.000000
17385.102371	214798916637555680.000000
17389.002594	215213427020117504.000000
17392.972821	214306098324893440.000000
17396.943048	214401332771975808.000000
17401.023282	215801891862371872.000000
17404.922505	216179504867754912.000000
17408.962736	215523167020052480.000000
17412.932963	215834114518988224.000000
17416.983194	214731986131401664.000000
17421.013425	214624837064276032.000000
17424.992652	214088240146999488.000000
17428.982881	214499595186676544.000000
17432.933107	214492518127412736.000000
17437.013340	214894883273066784.000000
17441.052571	213676646127657440.000000
17444.972795	214208291524708704.000000
17449.063029	213589011823190400.000000
17453.033257	213811659864161536.000000
17457.043486	213342025839682080.000000
17461.052715	214454180851968320.000000
17464.982940	213579715015927456.000000
17469.063173	213332678709884000.000000
17472.893393	215393464735245312.000000
